file_name,text,sentiment,happy,sad,anger,surprise,disgust,fear
1318.wav,background that say: What motivates you to engage on social media,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
1319.wav,Absolutely that is an excellent question and yes I consider the Virgin Islands to be rural and I am sure that I am not the only one,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0
1320.wav,"The way forced labour works in the world today is very different from the way it worked in the 1930s, that it's very much a private sector problem, 90% of those in forced labour are in the private sector.",0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
1321.wav,What this study does is for the first time not only reaffirm the size and scale of the 21 million people who are involved in forced labour and victims of it -- but it also puts an economic value on that and breaks it down in a way that even a private sector company can appreciate that this encompasses many industrial sectors and accounts for about a third of the overall profits globally.,1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
1322.wav,This has value because I can go to our supply chain and procurement people but I can also go to organisations like the Global Business Coalition against trafficking and saying this study validates why we have to work very hard on this.,-0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.6666667
1323.wav,"What's evident is that the ILO needs to reinvigorate its action  against forced labour by coming up with a supplemental instrument that fills the implementation gaps in terms of protection, prevention and remedy for victims of forced labour so it has significant policy implications.",0.33333334,0.0,0.6666667,0.0,0.0,0.0,0.0
1324.wav,"When you have 21 million people engaged in forced labour, it will not end tomorrow but collectively, the only way it will end is if we all work together to solve the problem.",-0.6666667,0.0,0.0,0.0,0.0,0.0,0.33333334
1325.wav,"When you're working with routers, you're working with firewalls, you're working with other devices.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326.wav,One of the challenges you have is that you're providing very sensitive security information to those devices.,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
1327.wav,"So you really have to go through and audit, make sure that you have changed all those passwords.",0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
1328.wav,You also have to think about how you're communicating to the device.,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
1329.wav,Are you communicating over a channel that's in the clear traffic?,-1.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0
1330.wav,You want to communicate to this device in an encrypted form.,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
1331.wav,"Or HTTPS, which uses encrypted communication to these devices.",1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
1332.wav,"You don't want anybody to have access to that, except for you and the other security professionals in your environment.",0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
1333.wav,"If you got your hands on a firewall, or a router log, or a router configuration, there's a lot of good information in there, that bad guys would be able to use.",0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1334.wav,You also have to think about the way that your configurations are being stored.,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
1335.wav,"Are they stored on the device, are they stored in an encrypted form?",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336.wav,"Are you transferring them, and putting them in a network location as a backup?",0.0,0.0,0.0,0.0,0.33333334,0.0,0.0
1337.wav,"Every device works a little bit differently on how it stores data, and how it secures data.",0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
1338.wav,"You need to think about what you're doing with this data-- both on the device, and once you take it off the device.",0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
1339.wav,"I work for Oceana in the office of South America, which is in Santiago, Chile.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340.wav,"And I'm here in Qatar to help all the group, we are working in a team, and working toward protecting and trying to manage in a better way many of the resources of the world, which is basically now sharks and also Bluefin tuna and corals.",0.33333334,0.0,0.6666667,0.0,0.0,0.0,0.0
1341.wav," The program was fun, challenging, there was plenty to do all the time.",0.6666667,0.6666667,0.0,0.0,0.33333334,0.0,0.0
1342.wav, I enjoyed knowing a completely different culture to know the people from the  Mayan community.,0.33333334,0.33333334,0.6666667,0.33333334,0.0,0.33333334,0.0
1343.wav,I recommend  to all the people  that want to visit Mexico or want  to know a completly different culture and prepared for an academic semester at Tec.,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334
1344.wav,The Merida Summer Program consists  in a Spanish course  and a Mayan  community program.,0.0,0.0,1.0,0.5,0.0,0.5,0.0
1345.wav,You will learn Spanish   and this will be an advantage to study at Tec.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346.wav, The other subject was about to visit an small community were we help the people to learn about nutrition and physical exercise  and things they didn't know before.,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
1347.wav,It was a really great experience to get to know a completly different culture from my country  and Mexico and Europe.,0.33333334,0.33333334,0.6666667,0.33333334,0.0,0.6666667,0.0
1348.wav,I decided to sign up to this program because  I wanted to learn Spanish and have a month  to get used to Mexico and the culture  before I started  the academic semester at Tec.,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1349.wav,"When I arrived to Monterrey I  already knew some things about the culture and  the language, my Spanish was better.",0.0,0.0,0.0,0.0,0.0,1.0,0.33333334
1350.wav,[music] I love the option of PrEP because it makes me feel like I'm protected from something that has stigmatized my community,2.0,1.6666666,1.0,0.0,0.0,0.0,0.0
1351.wav,"It's a big plus for me because to be able to know that I take prep, and take it faithfully that I don't necessarily have to worry about getting HIV",1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
1352.wav,"It doesn't protect from other STIs but HIV is one of the biggest diseases among black trans women, and to know that I am protected",-1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
1353.wav,"JP Rangaswami JP: Yes I think China will actually help pull us out of the economic crisis we're in, but for reasons that may be different from what is perceived.",0.6666667,0.6666667,0.33333334,0.0,0.0,0.0,0.0
1354.wav,"Fundamentally, we need innovation to get us out of this crisis.",-0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334
1355.wav,Innovation is key and I think that the role that China plays because talent knows no voters is going to be absolutely critical.,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
1356.wav,So the answer may not be quite what you guys were expecting.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357.wav,"Whoever wrote those books, the world is no better off knowing who the actual person is",-1.0,0.0,0.6666667,0.0,0.0,0.33333334,0.0
1358.wav,I think we’ve all completely lost perspective,-1.6666666,0.0,0.0,0.0,0.0,0.0,0.0
1359.wav,Eastern on Monday and can be seen live on CNN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360.wav,CNN anchor Jake Tapper and chief political correspondent Dana Bash will moderate the event from Washington D,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361.wav,"Cassidy and Graham are co-authors of the newest effort to repeal and replace the Affordable Care Act, and Sanders recently introduced a “Medicare for all” bill",-0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.33333334
1362.wav,The Senate has until the end of September to pass a bill with a simple majority — 51 votes — under the reconciliation procedure,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1363.wav,"Deloitte has announced that it has purchased all assets of IE Discovery, a company specializing in electronic discovery management and litigation support systems.",0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
1364.wav,happens and it asks the question what would happen then and the best comedies then develop that premise through character,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
1365.wav,"So after you have the WTF moment, you have what we call the Reaction",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366.wav,have included a nightly discussion about what a failure we are,-0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.0
1367.wav,"” A beloved performer and comedic genius, Letterman sure sounds like Mr",1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
1368.wav,Maybe he was just frustrated he wasn’t allowed to grow his beard,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1369.wav,I have three kids with my first wife and I don’t see any of them,-1.3333334,0.0,0.0,1.0,0.0,0.0,0.0
1370.wav,I can’t quit smoking and I get drunk every night and I chase all the p---- I can get,-1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
1371.wav,"I love teaching, because I appreciate the fact that students are absolutely eager to learn and they are also energetic.",2.0,2.0,0.0,0.33333334,0.0,0.0,0.0
1372.wav,"Tip number one, all you need to know about this course is on syllabus.",1.0,1.0,0.0,0.0,0.0,0.0,0.0
1373.wav,You need to pay attention to the details and finally you need to take the syllabus quiz.,0.0,0.0,0.33333334,1.0,0.0,0.0,0.0
1374.wav,It's just for your practice and it's going to help you to familiarize yourself with the course.,0.6666667,0.6666667,0.6666667,0.33333334,0.0,0.0,0.0
1375.wav,"Tip number two, plan to spend an average of 9 hours per week for this course and manage your time in a way that you don't get behind.",1.0,1.0,0.0,0.0,0.0,0.0,0.0
1376.wav,Let me introduce myself and I want to give you a few tips about the course.,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
1377.wav,"Tip number three,  complete your assignments as early as possible.",1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
1378.wav,you don't want to miss the deadline because of the technical and network problems.,0.0,1.0,0.33333334,0.0,0.0,0.0,0.0
1379.wav,Please feel free to email me if you have any questions about the course.,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
1380.wav,I wish you a great learning experience in our online classroom.,1.0,1.3333334,0.0,0.0,0.0,0.0,0.0
1381.wav,My career in teaching started with my first tutoring job in high school followed by teaching at many different places.,1.3333334,1.6666666,0.0,0.33333334,0.0,0.0,0.0
1382.wav,"Hi my name is Meagan Leonard I'm a sophomore here at University of Kentucky I'm studying Integrated Strategic Communication, or ISC Whenever people ask me what my major is I always get kind of nervous if it's in any sort of like icebreaker or just getting to know me because if you're not too familiar with ISC it's kind of hard to explain in just a few minutes or if you just do an icebreaker in class",0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
1383.wav," Most the time I sometimes lie and I say that it's a mix between marketing and communications because that's the easiest way how to explain it but, overall it's a very broad major and I'm excited to see what's going to happen in the next few years with it For my fun fact I'm going to tell you about when I was in the third grade, I was featured in the film We are Marshall Which is a movie based on a true story about how the football team from Marshall was coming back from a game in Florida It was rainy and really dark that night and the plane crashed into the mountainside in Huntington, which was only a few miles from the airport",-0.6666667,0.33333334,0.33333334,0.0,0.0,0.0,0.0
1384.wav, In 2006 producers and directors came to Marshall and filmed about how the school recovered from the plane crash and how the football team was rebuilt,-0.6666667,0.0,0.33333334,0.0,0.0,0.0,0.0
1385.wav, That day I went to work with my mom and I was walking to the student center and some guy asked us if I wanted to be featured in a movie so I think any nine-year-old would have said yes and I did and she let me,0.6666667,0.6666667,0.0,0.0,0.33333334,0.0,0.0
1386.wav," I was in the scene whenever Matthew McConaughey was looking out the window and people were shouting ""We Are",0.6666667,1.0,0.0,0.0,0.0,0.0,0.0
1387.wav," Marshall!"" to get the team really hyped up because the reporters were doubting if the football team could get started up again",1.0,1.0,0.0,0.0,0.0,0.0,0.0
1388.wav, It's a really good film I highly recommend it to anyone who wants to shed light on what my town's history is about,1.6666666,0.6666667,0.0,0.0,0.0,0.0,0.0
1389.wav,There's a certain limit that the government has said that you can place in to your IRA.,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0
1390.wav,"This is Patrick Munro, answering the question, can I place a lump sum into my traditional IRA?",0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0
1391.wav,Should victory visit Hillary Clinton’s door it shall not come bearing a mandate for a grand new vision or bold new policy direction,-0.33333334,0.0,0.0,0.33333334,0.0,0.33333334,0.0
1392.wav, History will simply note that voters found her less objectionable than her opponent,-0.6666667,0.0,0.0,0.33333334,0.0,0.0,0.0
1393.wav, The establishment Wing and their neocon allies are already exiting the Republican tent,-1.6666666,0.0,0.0,1.0,0.0,0.0,0.0
1394.wav," The blue collar, working class wing that has been a reliable Republican voting block may soon be looking for looking for a new tent",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395.wav," The wings of the Republican coalition are so deeply divided on entitlements, trade, immigration, when and where to fight wars that even a Trump victory will not again unite them",-2.6666667,0.0,0.6666667,1.3333334,0.0,1.3333334,0.0
1396.wav, This election has laid raw the stark divisions inside the American Political parties,-1.3333334,0.0,0.0,0.33333334,0.0,0.33333334,0.0
1397.wav, A change and a realignment is inevitable,-0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
1398.wav," What has not, and will not change is this: An entire generation of Americans have been left behind by our current political parties; their piece of the American dream denied",-2.0,0.0,1.0,1.3333334,0.0,1.0,0.0
1399.wav, They will soon be looking for someone willing to speak for them,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400.wav, Have questions? Hit the comment button,0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.0
1401.wav, Or email me at Jay@JayTownsend,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1402.wav,com Be sure to visit JayTownsend,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
1403.wav," Having stuck with her, the Bernie Sanders wing of the democratic party will want its due",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404.wav,"com to get your copy of my free book, The 10 Worst Mistakes candidates make",-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1405.wav, And it will be difficult for Mrs,-1.3333334,0.0,0.33333334,0.6666667,0.0,0.33333334,0.0
1406.wav, Clinton to make them happy,-0.33333334,0.0,0.0,0.0,0.33333334,0.0,0.0
1407.wav," They are a populist bunch, hell bent on massive redistribution of wealth, and not interested in fighting new wars in the middle east, or another cold war with Russia",-1.0,0.0,0.33333334,0.6666667,0.0,0.6666667,0.0
1408.wav, Clinton cannot please the Sanders wing without alienating those on Wall Street that helped pay her bills,-1.6666666,0.0,0.6666667,0.6666667,0.0,0.6666667,0.0
1409.wav, She cannot pay for the Sanders wing wish list without breaking her no-new-taxes promise to the middle class,-1.0,0.0,0.0,0.6666667,0.0,0.6666667,0.0
1410.wav, The Republican Party has already cracked,-1.3333334,0.0,0.0,0.0,0.0,0.33333334,0.0
1411.wav, The evangelical wing has lost its moral compass and shed its credibility as the arbiter of the good and the holy,-1.6666666,0.0,0.0,0.6666667,0.0,0.0,0.0
1412.wav,"In conjunction with the investment, for which the terms were not released, Mr. Ned Goodman, President and CEO of Dundee, has joined the CNSX Board as Deputy Chairman.",0.6666667,0.33333334,0.0,0.0,0.33333334,0.0,0.33333334
1413.wav,"Thomas Caldwell, President and CEO of Urbana Corporation (TSX:URB.A), and CNSX Chairman stated, ""We are pleased to welcome a business leader of Ned's stature to the Board.",0.33333334,1.3333334,0.0,0.0,0.0,0.0,0.0
1414.wav,"With his contribution we expect to accelerate the steady growth CNSX has seen this year, as we continue to enhance CNSX's role as the 'Exchange for Entrepreneurs' in Canada."" Ned Goodman commented, ""I have been impressed for some time with CNSX's approach to helping entrepreneurs access the public capital markets in Canada.",1.6666666,1.6666666,0.0,0.6666667,0.0,0.0,0.0
1415.wav,"As a lifelong entrepreneur I have no problem encouraging and inviting the management and boards of entrepreneurial Canadian public companies to consider the benefits of a CNSX listing."" Through Dundee, Goodman has been an early-stage investor in a number of sectors, including energy, real estate, mining and metals.",2.3333333,1.6666666,0.0,0.0,0.0,0.0,0.0
1416.wav,"I'm Samantha Deutscher for InvestmentPitch.com For more video news, and to view our disclaimer, be sure to visit our website at www.investmentpitch.com This video is for information purposes only and is not a recommendation to buy or sell any securities.",2.0,1.0,0.0,0.6666667,0.0,0.0,0.0
1417.wav,Rob Lowe was central target and conservative pundit Anne Coulter took a brutal comedic beating.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418.wav,"Keep listening for scoop on Sully, the new movie hitting theaters this weekend starring Tom Hanks.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419.wav,"And they’ve really interacted very interestingly with web search and Facebook and Twitter and other social networking that they’re doing out there, and word of mouth where they bring people together to talk about techniques in organization.",0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.33333334
1420.wav,"But for the 4x6s and the 5x7s I went out seeking, okay, what’s the best solution for me.",0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
1421.wav,And it really came down to something like a CVS or a Walgreens being my printer of choice because not only could I upload to their site in a very intuitive fashion.,1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
1422.wav,And I could even pay for them and it would take an hour for me to get it to them.,0.0,0.33333334,0.0,0.0,0.0,0.0,0.6666667
1423.wav,And so that’s the example of me having a very satisfying experience.,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
1424.wav,And they were the first to really exalt the retail space as what they call the first moment of truth.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425.wav,"The first moment of truth is when the consumer, faced with an array of choices reaches out and selects what they would hope would be a Proctor and Gamble product, and the second moment of truth is when they take it home and they use it or the parlance is, when she chooses and when she uses.",1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
1426.wav,"So what they now look at, they call it store back, but they say that moment of truth is the most important part of their whole marketing process.",0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.33333334
1427.wav,"So agencies that now present at P &amp; G have to start their big-- showing how their big idea works at retail, and then how that would be translated into on line or circulars or other places that we might go to get information when we’re getting ready to shop, all the way back up to radio, print, television.",1.0,1.6666666,0.0,0.0,0.0,0.0,0.0
1428.wav,He even calls poets liars because their representations of reality are by nature far removed from the truth,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429.wav,"However poets may try, their poetry is a poor imitation of an imitation of a reality, and so these representations are not to be valued more than Truth itself",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430.wav,"Fortunately, another great Greek philosopher did not agree with these accusations and came to the rescue of art",1.0,0.0,0.0,0.0,0.0,0.0,0.0
1431.wav,"Aristotle, in his Poetics, tried to refute Plato's argument",0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
1432.wav,He said that poets do not claim to portray reality as it is,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433.wav,"rather, they portray reality as it should be",0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
1434.wav,"The reality of our lives is messy and difficult to endure, so poets set out to create form to bear on the choas of reality",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435.wav,"Just thinking that, and what that is, and what that means to us who declare him to be the savior and the Redeemer the world",0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
1436.wav,"In fact with the economic crisis proving to be much more deep rooted than initially thought, it is unlikely that the situation in the youth labour market is going to improve any time soon.",-0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
1437.wav,Now part-time employment in itself is not necessarily a negative thing especially when young people are combining work and studies.,1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
1438.wav,Long-term investment in the education and training system for example; Creative fiscal policy that will subsidize youth employment; these are some of the examples of the solutions that are being called for.,1.3333334,0.0,1.0,0.0,0.0,0.0,0.0
1439.wav,"Unfortunately, they are being called for at a time when governments have very little fiscal space to respond to such action.",-1.0,0.0,0.0,0.0,0.0,0.33333334,0.0
1440.wav,"Fortunately, we have other players that can now step in where governments cannot.",1.0,0.0,0.0,0.33333334,0.0,0.0,0.0
1441.wav,"Many non-state actors, trade unions, workers’ organisations, private enterprises for example are now playing more of an active role to promote youth employment.",1.3333334,0.33333334,0.0,0.0,0.0,0.0,0.0
1442.wav,Private organisations are now recognizing investing in youth makes perfect business sense.,0.6666667,0.0,1.0,0.0,0.0,0.0,0.0
1443.wav,This is a strong confirmation of the standard view that during the economic crisis and recoveries it will take the youth labour market longer to recover.,-0.33333334,0.0,1.0,0.0,0.0,0.0,0.0
1444.wav,"I know that it’s not easy for young people but we should encourage our young people to not become discouraged, to keep themselves active.",-0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
1445.wav,"So, keep positive, keep engaged and push for a better future.",1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
1446.wav,"At the same time, the youth unemployment rate between 2009 and 2010 continued to increase, this makes the region unique.",-1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
1447.wav,"Another distinct group of young people in developing economies, here we have a very different situation because very few young people can afford to be unemployed.",-1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
1448.wav,So the youth unemployment rate is not the indicator to focus on here.,-0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0
1449.wav,"Rather we talk about working poverty, we talk about vulnerable employment.",0.0,0.0,1.0,0.0,0.0,0.0,0.0
1450.wav,Part-time employment for example has sky-rocketed in recent years.,-0.33333334,0.0,1.3333334,0.0,0.0,0.0,0.0
1451.wav,- The great majority of students have debt when they graduate from college.,-1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
1452.wav,"The average for a student going to a public school is about $26,000 of debt.",-0.6666667,0.0,1.0,0.0,0.0,0.33333334,0.0
1453.wav,I see students get into trouble because they just keep taking out loans every year and then it's a big surprise for them at the end of four years how much they owe.,-0.6666667,0.0,0.6666667,0.0,0.0,0.33333334,0.0
1454.wav,"So you should know how much you've borrowed, you should know what that means in terms of monthly payments when you graduate.",0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
1455.wav,What's the dollar amount that you're going to be responsible for?,1.0,0.6666667,0.0,0.0,0.6666667,0.0,0.0
1456.wav,What does that mean in terms of what will your lifestyle need to be when you graduate.,-0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.33333334
1457.wav,"Know what the monthly payment obligation is going to be, what that means for you once you're out in the world of work.",0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
1458.wav,So it means taking out loans for reasons that will keep you in school.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459.wav,Taking out a loan because you want to do a really fun spring break probably isn't a good idea.,-0.33333334,1.0,0.0,0.0,0.0,0.0,0.33333334
1460.wav,"- So especially the work that I've done, and I was a low income student, you have to think of loans in the context of going to colleges and investment in yourself.",1.6666666,1.0,0.0,0.0,0.0,0.0,0.0
1461.wav,"Yes it's debt, but it's also an investment and if you realize that a student with a college degree makes a million more dollars over the span of their lifetime than a student with a high school degree, $26,000 of debt to a return of over a million extra dollars is a pretty good investment in yourself.",0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
1462.wav,"It's a scary amount when you're a low income student, and think ""Oh my gosh $20,000 in debt,"" but that's why it's also really critical for you to pick a school that really is going to help you be successful and graduate.",-0.6666667,0.0,0.0,0.0,0.6666667,0.0,0.33333334
1463.wav,"Taking out loan also helps you build up credit, which is a good thing, and get a credit score, but in general, again, most students are going to have loan and they need to kind of think about the school they're going to go to to pay back that loan, but also again it's an investment in themselves.",1.3333334,0.6666667,0.6666667,0.0,0.0,0.0,0.33333334
1464.wav,"- Taking out loans to pay for your education is a highly, highly, personal decision making process.",0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
1465.wav,"And sometimes the pressure is to take out loans because no one has money right now, or in other times it's we're not taking out any loans because we have no money to pay it back.",-1.0,0.0,0.33333334,0.0,0.0,0.6666667,0.6666667
1466.wav,"Which might mean that if you're not going to take out loans, you need to pay everything right now.",0.0,0.6666667,0.0,0.0,0.0,0.0,0.33333334
1467.wav,And so my biggest advice is to think very practically about can you actually pay back those loans?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1468.wav,sold by any measure all measures present all mom worked clearly won that debate last night uh,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1469.wav,to find out are their peers able to handle this vulnerability,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470.wav,How did they successfully handle it,1.3333334,0.33333334,0.0,0.0,0.0,0.0,0.0
1471.wav,Are they finding it in certain kinds of applications but not on other apps,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
1472.wav,I think that's really is what takes us above and beyond,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
1473.wav,"Now for example, if they're in the pharmaceutical industry, they believe that the attackers might be after some intellectual property for a new drug they're developing",-1.6666666,0.0,0.6666667,0.0,0.6666667,0.6666667,0.6666667
1474.wav,"When you have something like X-Force Exchange, you have access to people who have that capability",0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
1475.wav,PEOPLE TO COME ON BEFORE THE CALIFORNIA PRIMARY,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476.wav,"AND THIS IS ONLY A SUGGESTION THAT FOX NEWS HAS DONE, NOBODY NOSE IF THEY HAVE ASKED BOTH CAMPS, BUT WE HAVE",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477.wav,"WE ARE VERY MUCH OPEN TO HAVE BOTH OF THEM COME ON HERE AND WE WOULD WELCOME AN OPEN, FAIR, HONEST DEBATE HERE",1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
1478.wav,THE REASON WHY I THINK IT IS ENORMOUSLY POSSIBLE IS BECAUSE DONALD TRUMP UNDERSTANDS MARKETING BETTER THAN HILLARY DOES,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
1479.wav,We're talking about doing business in China and I want you to know the three most important things to observe.,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
1480.wav,"So, if his name is President Joe or President Jong, Joe is a Chinese surname, I'm not just saying Joe in English.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481.wav,"• A few of the key benefits you will qualify for are health insurance, store discounts, profit sharing and a 401k plan.",0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.33333334
1482.wav,"• Walmart is the world’s largest retailer in the world with over 8,500 stores and 2.1 million employees.",0.6666667,1.3333334,0.0,0.0,0.33333334,0.0,0.0
1483.wav,"If you are serious about filling out a walmart application form and would like to know more about salary information, job requirements, working conditions, resource links and tips before you apply, you'll find our website just below this video in the description area.",0.0,1.3333334,0.0,0.0,0.0,0.0,0.0
1484.wav,"I don’t work for Walmart, nor am I hired by them to make this video, but I made this video to give you some important information you will want to know about working for Walmart.",1.3333334,1.0,0.0,0.0,0.33333334,0.0,0.0
1485.wav,The link is listed just below this video in the description area.,0.33333334,0.6666667,0.0,0.33333334,0.0,0.0,0.0
1486.wav,You’ll need to apply online which you can get the link directly from my website.,0.6666667,1.0,0.0,0.33333334,0.0,0.0,0.0
1487.wav,• There is lots of flexibility regarding part time or full time positions.,2.0,0.33333334,0.0,0.0,0.0,0.0,0.0
1488.wav,And that is the best way to get experience and you're on your way to being a film producer.,1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
1489.wav,"So I walk past She looks like she's having so much fun And everybody's so pretty, so good looking",2.0,1.3333334,0.0,0.0,0.0,0.0,0.0
1490.wav,And it's so romantic and adorable and funny And I'm always tempted,2.3333333,2.3333333,0.6666667,0.0,0.6666667,0.0,0.0
1491.wav,You're wondering What on earth is this crazy woman talking about,-0.6666667,0.6666667,0.0,0.0,0.0,0.6666667,0.0
1492.wav,"It's just really good I don't know, can I tell you why I'm addicted",1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
1493.wav,I just binge watch non-stop,1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0
1494.wav,Cause I'll be tempted to learn Korean,0.0,0.33333334,0.6666667,0.33333334,0.0,0.33333334,0.0
1495.wav,And I want to fix my Japanese first,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0
1496.wav,"So I resisted, and resisted",1.6666666,2.0,0.0,0.0,1.0,0.0,0.0
1497.wav,I'm addicted to watching Potato star What the hell is a potato star,1.0,1.6666666,0.0,0.0,0.0,0.0,0.0
1498.wav,"The money is safer than money in the bank, because it's tied by the Federal Reserve safety system, as opposed to the FDIC, which has come under challenge lately.",0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
1499.wav,"After a period of time, ten years, they can take all the money and walk away to another financial institution.",-0.33333334,0.0,0.0,0.33333334,0.0,0.0,0.0
1500.wav,"He shows his foes grace when he should accost Great has been lost before So greater is the loss Of Him, that man.",-1.3333334,0.6666667,1.6666666,0.0,0.0,0.0,0.0
1501.wav,"suffering the pain For we who are his cause Great has been lost before So greater is the loss Of Him, that man.",1.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
1502.wav,"Who else would save us for such an awful cost Great has been lost before So greater is the loss Of Him, that man.",-0.6666667,0.33333334,0.33333334,0.33333334,0.0,1.3333334,0.0
1503.wav,"Where without His gift Mankind would be lost Great has been lost before But His gift is no loss From Him, our savior.",0.6666667,0.6666667,0.33333334,0.0,0.0,1.0,0.0
